-143.65,24.971,655.21
-144,25.033,656.78
-144.35,25.094,658.34
-144.71,25.155,659.91
-145.06,25.216,661.47
-145.41,25.278,663.04
-145.76,25.339,664.6
-146.11,25.4,666.17
-146.46,25.461,667.73
-146.81,25.522,669.29
-147.16,25.583,670.85
-147.51,25.645,672.41
-147.86,25.706,673.97
-148.21,25.767,675.53
-148.56,25.828,677.08
-148.91,25.889,678.64
-149.25,25.95,680.2
-149.6,26.011,681.75
-149.95,26.072,683.3
-150.3,26.133,684.86
-150.65,26.194,686.41
-151,26.254,687.96
-151.35,26.315,689.51
-151.7,26.376,691.06
-152.04,26.437,692.61
-152.39,26.498,694.16
-152.74,26.559,695.71
-153.09,26.619,697.25
-153.44,26.68,698.8
-153.78,26.741,700.34
-154.13,26.801,701.89
-154.48,26.862,703.43
-154.83,26.923,704.97
-155.17,26.983,706.51
-155.52,27.044,708.05
-155.87,27.105,709.59
-156.21,27.165,711.13
-156.56,27.226,712.67
-156.91,27.286,714.2
-157.25,27.347,715.74
-157.6,27.407,717.28
-157.95,27.468,718.81
-158.29,27.528,720.34
-158.64,27.588,721.88
-158.98,27.649,723.41
-159.33,27.709,724.94
-159.67,27.769,726.47
-160.02,27.83,728
-160.36,27.89,729.53
-160.71,27.95,731.05
-161.05,28.011,732.58
-161.4,28.071,734.11
-161.74,28.131,735.63
-162.09,28.191,737.16
-162.43,28.251,738.68
-162.78,28.312,740.2
-163.12,28.372,741.72
-163.47,28.432,743.24
-163.81,28.492,744.76
-164.15,28.552,746.28
-164.5,28.612,747.8
-164.84,28.672,749.32
-165.18,28.732,750.83
-165.53,28.792,752.35
-165.87,28.852,753.86
-166.21,28.912,755.38
-166.56,28.971,756.89
-166.9,29.031,758.4
-167.24,29.091,759.91
-167.58,29.151,761.42
-167.93,29.211,762.93
-168.27,29.27,764.44
-168.61,29.33,765.94
-168.95,29.39,767.45
-169.29,29.449,768.95
-169.64,29.509,770.46
-169.98,29.569,771.96
-170.32,29.628,773.46
-170.66,29.688,774.96
-171,29.747,776.46
-171.34,29.807,777.96
-171.68,29.866,779.46
-172.02,29.926,780.96
-172.36,29.985,782.46
-172.7,30.045,783.95
-173.04,30.104,785.45
-173.38,30.164,786.94
-173.72,30.223,788.43
-174.06,30.282,789.93
-174.4,30.341,791.42
-174.74,30.401,792.91
-175.08,30.46,794.4
-175.42,30.519,795.89
-175.76,30.578,797.37
-176.1,30.638,798.86
-176.44,30.697,800.35
-176.78,30.756,801.83
-177.11,30.815,803.32
-177.45,30.874,804.8
-177.79,30.933,806.28
-178.13,30.992,807.76
-178.47,31.051,809.24
-178.8,31.11,810.72
-179.14,31.169,812.2
-179.48,31.228,813.68
-179.82,31.287,815.15
-180.15,31.346,816.63
-180.49,31.405,818.1
-180.83,31.463,819.58
-181.16,31.522,821.05
-181.5,31.581,822.52
-181.84,31.64,823.99
-182.17,31.699,825.46
-182.51,31.757,826.93
-182.85,31.816,828.4
-183.18,31.875,829.87
-183.52,31.933,831.34
-183.85,31.992,832.8
-184.19,32.05,834.26
-184.52,32.109,835.73
-184.86,32.167,837.19
-185.19,32.226,838.65
-185.53,32.284,840.11
-185.86,32.343,841.57
-186.2,32.401,843.03
-186.53,32.459,844.49
-186.87,32.518,845.94
-187.2,32.576,847.4
-187.53,32.634,848.85
-187.87,32.693,850.31
-188.2,32.751,851.76
-188.53,32.809,853.21
-188.87,32.867,854.66
-189.2,32.925,856.11
-189.53,32.983,857.56
-189.86,33.042,859
-190.2,33.1,860.45
-190.53,33.158,861.89
-190.86,33.216,863.34
-191.19,33.273,864.78
-191.52,33.331,866.22
-191.86,33.389,867.66
-192.19,33.447,869.1
-192.52,33.505,870.54
-192.85,33.563,871.97
-193.18,33.62,873.41
-193.51,33.678,874.84
-193.84,33.736,876.28
-194.17,33.793,877.71
-194.5,33.851,879.14
-194.83,33.909,880.57
-195.16,33.966,882
-195.49,34.024,883.43
-195.82,34.081,884.85
-196.15,34.139,886.28
-196.48,34.196,887.7
-196.8,34.253,889.12
-197.13,34.311,890.55
-197.46,34.368,891.97
-197.79,34.425,893.39
-198.12,34.482,894.8
-198.44,34.54,896.22
-198.77,34.597,897.64
-199.1,34.654,899.05
-199.42,34.711,900.46
-199.75,34.768,901.88
-200.08,34.825,903.29
-200.4,34.882,904.7
-200.73,34.939,906.11
-201.06,34.996,907.51
-201.38,35.053,908.92
-201.71,35.11,910.32
-202.03,35.166,911.73
-202.36,35.223,913.13
-202.68,35.28,914.53
-203.01,35.337,915.93
-203.33,35.393,917.33
-203.66,35.45,918.73
-203.98,35.507,920.13
-204.3,35.563,921.52
-204.63,35.62,922.92
-204.95,35.676,924.31
-205.27,35.733,925.7
-205.6,35.789,927.09
-205.92,35.845,928.48
-206.24,35.902,929.87
-206.56,35.958,931.26
-206.89,36.014,932.65
-207.21,36.071,934.03
-207.53,36.127,935.42
-207.85,36.183,936.8
-208.17,36.239,938.18
-208.5,36.295,939.56
-208.82,36.352,940.94
-209.14,36.408,942.32
-209.46,36.464,943.7
-209.78,36.52,945.08
-210.1,36.576,946.45
-210.42,36.632,947.83
-210.74,36.688,949.2
-211.06,36.743,950.57
-211.38,36.799,951.95
-211.7,36.855,953.32
-212.02,36.911,954.69
-212.34,36.967,956.05
-212.66,37.022,957.42
-212.98,37.078,958.79
-213.3,37.134,960.15
-213.61,37.189,961.52
-213.93,37.245,962.88
-214.25,37.301,964.24
-214.57,37.356,965.6
-214.89,37.412,966.96
-215.2,37.467,968.32
-215.52,37.523,969.68
-215.84,37.578,971.04
-216.16,37.633,972.39
-216.47,37.689,973.75
-216.79,37.744,975.1
-217.11,37.799,976.45
-217.42,37.855,977.8
-217.74,37.91,979.15
-218.05,37.965,980.5
-218.37,38.02,981.85
-218.69,38.076,983.2
-219,38.131,984.55
-219.32,38.186,985.89
-219.63,38.241,987.24
-219.95,38.296,988.58
-220.26,38.351,989.92
-220.58,38.406,991.26
-220.89,38.461,992.6
-221.21,38.516,993.94
-221.52,38.571,995.28
-221.84,38.626,996.62
-222.15,38.681,997.96
-222.46,38.735,999.29
-222.78,38.79,1000.6
-223.09,38.845,1002
-223.4,38.9,1003.3
-223.72,38.954,1004.6
-224.03,39.009,1006
-224.34,39.064,1007.3
-224.66,39.118,1008.6
-224.97,39.173,1009.9
-225.28,39.228,1011.3
-225.59,39.282,1012.6
-225.9,39.337,1013.9
-226.22,39.391,1015.2
-226.53,39.446,1016.6
-226.84,39.5,1017.9
-227.15,39.554,1019.2
-227.46,39.609,1020.5
-227.77,39.663,1021.8
-228.08,39.718,1023.2
-228.4,39.772,1024.5
-228.71,39.826,1025.8
-229.02,39.88,1027.1
-229.33,39.935,1028.4
-229.64,39.989,1029.7
-229.95,40.043,1031.1
-230.26,40.097,1032.4
-230.57,40.151,1033.7
-230.88,40.205,1035
-231.19,40.259,1036.3
-231.5,40.313,1037.6
-231.8,40.368,1038.9
-232.11,40.421,1040.2
-232.42,40.475,1041.5
-232.73,40.529,1042.8
-233.04,40.583,1044.1
-233.35,40.637,1045.4
-233.66,40.691,1046.7
-233.96,40.745,1048
-234.27,40.799,1049.3
-234.58,40.853,1050.6
-234.89,40.906,1051.9
-235.2,40.96,1053.2
-235.5,41.014,1054.5
-235.81,41.067,1055.8
-236.12,41.121,1057.1
-236.42,41.175,1058.4
-236.73,41.228,1059.7
-237.04,41.282,1061
-237.34,41.336,1062.3
-237.65,41.389,1063.6
-237.96,41.443,1064.9
-238.26,41.496,1066.1
-238.57,41.55,1067.4
-238.87,41.603,1068.7
-239.18,41.656,1070
-239.49,41.71,1071.3
-239.79,41.763,1072.6
-240.1,41.817,1073.9
-240.4,41.87,1075.1
-240.71,41.923,1076.4
-241.01,41.976,1077.7
-241.32,42.03,1079
-241.62,42.083,1080.3
-241.92,42.136,1081.5
-242.23,42.189,1082.8
-242.53,42.243,1084.1
-242.84,42.296,1085.4
-243.14,42.349,1086.6
-243.44,42.402,1087.9
-243.75,42.455,1089.2
-244.05,42.508,1090.4
-244.35,42.561,1091.7
-244.66,42.614,1093
-244.96,42.667,1094.3
-245.26,42.72,1095.5
-245.57,42.773,1096.8
-245.87,42.826,1098.1
-246.17,42.879,1099.3
-246.47,42.931,1100.6
-246.78,42.984,1101.9
-247.08,43.037,1103.1
-247.38,43.09,1104.4
-247.68,43.143,1105.6
-247.98,43.195,1106.9
-248.29,43.248,1108.2
-248.59,43.301,1109.4
-248.89,43.353,1110.7
